LEO_Sat.UTCGregorian,LEO_Sat.Earth.Altitude,LEO_Sat.Earth.Latitude,LEO_Sat.Earth.Longitude
19 Mar 2024 12:05:55.558,509.7266071640433,-63.25657219810229,75.44961698559392
19 Mar 2024 12:08:02.158,511.8873721164273,-70.70368610063812,67.34784359943767
19 Mar 2024 12:10:04.214,513.4488984575019,-77.2594753644476,51.82413055164145
19 Mar 2024 12:12:06.577,514.4113600948185,-81.62451012573638,15.24152972171879
19 Mar 2024 12:14:17.676,514.7239550213635,-79.86610628453093,-37.50543597516592
19 Mar 2024 12:16:28.357,514.3015371786105,-73.55839038598458,-61.9692342960816
19 Mar 2024 12:18:32.536,513.2785206995704,-66.44335064994833,-72.26237309690976
19 Mar 2024 12:20:34.358,511.7834801932868,-59.1268647422955,-78.04774316322971
19 Mar 2024 12:22:39.689,509.8736129040872,-51.44569972504484,-82.05304507880153
19 Mar 2024 12:24:50.634,507.6548595301538,-43.32957343193839,-85.16838052071638
19 Mar 2024 12:26:58.357,505.4651580788232,-35.35713991324881,-87.61927041741028
19 Mar 2024 12:29:01.599,503.5089453851233,-27.62846096702048,-89.65545308623594
19 Mar 2024 12:31:06.299,501.8495301320609,-19.7828939786611,-91.51203201765014
19 Mar 2024 12:33:16.809,500.6047008205969,-11.5531962561547,-93.32214729501976
19 Mar 2024 12:35:28.058,499.9699390979349,-3.265811124500351,-95.07007384964737
19 Mar 2024 12:37:32.866,499.9914407505703,4.617885572065585,-96.71331732346547
19 Mar 2024 12:39:36.497,500.6100601378712,12.42350697853044,-98.36567782858633
19 Mar 2024 12:41:43.449,501.8086193422332,20.42781718846864,-100.1356665099891
19 Mar 2024 12:43:55.366,503.5464683656874,28.72525104628191,-102.1194495814592
19 Mar 2024 12:46:03.210,505.5567766087233,36.73804242288437,-104.275478391442
19 Mar 2024 12:48:05.615,507.6161945573112,44.37258339966508,-106.6899811165721
19 Mar 2024 12:50:07.973,509.6358944691374,51.95083377408427,-109.6715018236935
19 Mar 2024 12:52:14.598,511.5079000868973,59.70404729749644,-113.8185428098034
19 Mar 2024 12:54:24.112,513.0193021578607,67.45729664856484,-120.3076105485042
19 Mar 2024 12:56:28.986,513.9510581665718,74.5293011075954,-131.7134905913082
19 Mar 2024 12:58:30.651,514.2693825384622,80.19343588141241,-156.6740306307841
19 Mar 2024 13:00:34.293,513.9477462087434,81.60086994820311,152.6343940348329
19 Mar 2024 13:02:45.137,512.8980755471512,76.76953238900224,114.875003147376
19 Mar 2024 13:04:52.867,511.2236961757962,69.80476940792836,99.86305816047287
19 Mar 2024 13:06:56.094,509.0986545122041,62.51662087345088,92.46920195711461
19 Mar 2024 13:08:59.574,506.6027931018789,54.99787297296801,87.80570542416078
19 Mar 2024 13:11:07.596,503.8030632575983,47.08777661156034,84.35366032736762
19 Mar 2024 13:13:18.933,500.9161240971089,38.90058172290166,81.59620115378323
19 Mar 2024 13:15:23.670,498.3618521988901,31.07971841416326,79.40423081140482
19 Mar 2024 13:17:25.755,496.2163345567942,23.39514655033893,77.50542459441405
19 Mar 2024 13:19:30.335,494.5437541342963,15.53192604058701,75.72393659367049
19 Mar 2024 13:21:41.978,493.4781928727089,7.207946174701917,73.94069653017597
19 Mar 2024 13:23:55.388,493.2229594990722,-1.235036574386605,72.17848117079502
19 Mar 2024 13:26:00.940,493.7626118293101,-9.179551848698036,70.51404830768594
19 Mar 2024 13:28:03.222,494.978685894579,-16.90911989761129,68.84345609432506
19 Mar 2024 13:30:07.371,496.8238506538419,-24.74142422465378,67.04620821191369
19 Mar 2024 13:32:15.359,499.2329467557938,-32.79150884140736,65.01344730838349
19 Mar 2024 13:34:23.735,501.988164706554,-40.83057635192255,62.67625573975624
19 Mar 2024 13:36:28.934,504.8078652796203,-48.62198031912244,59.92276190850629
19 Mar 2024 13:38:33.185,507.5411805973399,-56.2823153253245,56.39055051682156
19 Mar 2024 13:40:38.056,510.0372903334146,-63.85720104512652,51.33025264021324
19 Mar 2024 13:42:43.270,512.1226013976284,-71.19488536615867,42.96402456544211
19 Mar 2024 13:44:47.741,513.6501538712964,-77.78723737169882,26.04814045677374
19 Mar 2024 13:46:52.097,514.5449669657255,-81.79589745393896,-14.01472110886718
19 Mar 2024 13:48:57.686,514.7667649293171,-79.57531630854396,-63.26092954665155
19 Mar 2024 13:51:04.087,514.3074065477322,-73.38135905255281,-85.9652716903024
19 Mar 2024 13:53:09.181,513.2377169441625,-66.19824673701621,-96.13626628830562
19 Mar 2024 13:55:13.228,511.6750667058086,-58.73939940463803,-101.9153738437028
19 Mar 2024 13:57:18.457,509.7306679622052,-51.05895090767319,-105.8499328360089
19 Mar 2024 13:59:26.264,507.5398355141124,-43.13472938233905,-108.8621788819996
19 Mar 2024 14:01:34.668,505.3215940087694,-35.11836613497947,-111.3144049623114
19 Mar 2024 14:03:40.988,503.3104328611853,-27.19519475668818,-113.3906700868929
19 Mar 2024 14:05:46.417,501.6487324314621,-19.30229332940293,-115.2489567337536
19 Mar 2024 14:07:53.124,500.4486912899183,-11.31148058921859,-117.001977729458
19 Mar 2024 14:10:01.406,499.8253732136536,-3.211027824367082,-118.7095815458887
19 Mar 2024 14:11:57.177,499.8179710755594,4.102179950507944,-120.2336072419878
19 Mar 2024 14:14:02.561,500.4028949952681,12.0191672550938,-121.9068572411586
19 Mar 2024 14:16:05.247,501.5236154488684,19.75578314271951,-123.6108451615732
19 Mar 2024 14:18:11.580,503.1469371084713,27.70478127141902,-125.4924859231492
19 Mar 2024 14:20:18.672,505.1196807860852,35.67500829619233,-127.5994461302652
19 Mar 2024 14:22:25.225,507.2513967020468,43.57383990675876,-130.0433983344518
19 Mar 2024 14:24:30.135,509.3371228539208,51.31664143579115,-133.0191469551436
19 Mar 2024 14:26:33.961,511.2094733250142,58.90916812614923,-136.9457482678439
19 Mar 2024 14:28:38.077,512.7289668328303,66.3685304745822,-142.7906486107663
19 Mar 2024 14:30:43.531,513.762839325721,73.55999053990494,-153.1624938095378
19 Mar 2024 14:32:49.894,514.1902586876404,79.70251624328263,-176.3991133220682
19 Mar 2024 14:34:55.329,513.947345791511,81.76216221647064,133.8943422008946
19 Mar 2024 14:36:59.136,513.04833307034,77.66537589765494,94.67656050479259
19 Mar 2024 14:39:02.792,511.5385371928405,71.09348353114967,78.11942031152118
19 Mar 2024 14:41:08.234,509.4725799621474,63.73544411287953,69.81139434181694
19 Mar 2024 14:43:15.699,506.9597175733134,55.9978125809757,64.69965974424758
19 Mar 2024 14:45:22.641,504.2160291000955,48.16633484807507,61.14066083964898
19 Mar 2024 14:47:27.924,501.4626989748258,40.36547767498018,58.42006500403986
19 Mar 2024 14:49:33.370,498.8560838010371,32.50726864422523,56.15334929661718
19 Mar 2024 14:51:42.673,496.5245590179156,24.37274638367773,54.10875929351736
19 Mar 2024 14:53:50.393,494.7501788009686,16.31366317636042,52.2677289455936
19 Mar 2024 14:55:56.906,493.6447458859166,8.315433651780447,50.54584191986129
19 Mar 2024 14:58:02.901,493.2733031399848,0.3423954890323294,48.87826171380927
19 Mar 2024 15:00:10.162,493.6675854788364,-7.710940802254095,47.19569194095498
19 Mar 2024 15:02:18.421,494.8194570824753,-15.82003598122737,45.45488141227639
19 Mar 2024 15:04:25.084,496.6164492971939,-23.81324398636044,43.63776882022772
19 Mar 2024 15:06:29.743,498.8964887664924,-31.65745294284347,41.68578687772934
19 Mar 2024 15:08:34.301,501.5195164004426,-39.46350024709709,39.47321978359349
19 Mar 2024 15:10:44.245,504.4247325650695,-47.55914357133153,36.70760907733307
19 Mar 2024 15:12:51.124,507.2217645790379,-55.39274167112588,33.23128954773357
19 Mar 2024 15:14:56.566,509.7544101038184,-63.02068197788618,28.37851557260253
19 Mar 2024 15:17:01.131,511.8720542763031,-70.3621401748271,20.59082004490566
19 Mar 2024 15:19:05.831,513.4602804284023,-77.09706615156263,5.176730220717146
19 Mar 2024 15:21:10.630,514.4230110820508,-81.60919764300651,-31.64409750502828
19 Mar 2024 15:23:15.069,514.7121262518076,-80.14325440768117,-82.50222779558229
19 Mar 2024 15:25:20.027,514.3318170971352,-74.27867841037963,-107.6304806997663
19 Mar 2024 15:27:26.287,513.3189921301446,-67.10276453948832,-118.8308246176296
19 Mar 2024 15:29:33.386,511.7636835842486,-59.48551958675366,-125.0766262695048
19 Mar 2024 15:31:38.748,509.8425041548462,-51.80763282311458,-129.1483769749541
19 Mar 2024 15:33:42.973,507.722934633819,-44.1125171590328,-132.1566011143679
19 Mar 2024 15:35:48.940,505.5354690861095,-36.25414162336524,-134.6206414639653
19 Mar 2024 15:37:58.238,503.443102400608,-28.14822572156024,-136.782402895215
19 Mar 2024 15:40:07.266,501.6917121413953,-20.03110040723459,-138.7121353408876
19 Mar 2024 15:42:13.019,500.4540451987623,-12.10157680605584,-140.4611551434018
19 Mar 2024 15:44:18.250,499.7834256832284,-4.194376966136226,-142.1330096874477
19 Mar 2024 15:46:11.763,499.7055412861519,2.976343800649186,-143.6274890764473
19 Mar 2024 15:48:16.006,500.2022165845301,10.82242102830243,-145.2796812405321
19 Mar 2024 15:50:21.021,501.2724681032887,18.70791261432488,-147.0034263314777
19 Mar 2024 15:52:25.462,502.8162276803914,26.54089416597582,-148.8352643846058
19 Mar 2024 15:54:31.215,504.7295997170822,34.43189888853967,-150.8812907015298
19 Mar 2024 15:56:40.365,506.8932898012699,42.4994008041398,-153.3129988849646
19 Mar 2024 15:58:48.053,509.0399568748235,50.42260115446755,-156.2651400827633
19 Mar 2024 16:00:50.796,510.9306429391791,57.96124965538661,-160.0063156896353
19 Mar 2024 16:02:52.091,512.4743568575095,65.27814279680223,-165.3709470234803
19 Mar 2024 16:04:56.291,513.5834753633617,72.47434995337623,-174.6666530024012
19 Mar 2024 16:07:10.713,514.1259383865581,79.23681484018262,163.094484764381
19 Mar 2024 16:09:20.714,513.9292157504888,81.83042316312225,113.3519330320647
19 Mar 2024 16:11:24.656,513.0684117765168,77.9866306749452,72.45394621262625
19 Mar 2024 16:13:28.188,511.5953516721056,71.48918253291565,55.12802862249676
19 Mar 2024 16:15:35.002,509.5339676124004,64.07123165462245,46.46746080805572
19 Mar 2024 16:17:43.970,507.0065873677195,56.24920926337298,41.20825208663431
19 Mar 2024 16:19:50.285,504.2822424116775,48.45957906604607,37.62900103959318
19 Mar 2024 16:21:54.196,501.5561163975917,40.74656076746828,34.9127570377212
19 Mar 2024 16:23:59.912,498.9302463930244,32.87327860597655,32.62377075650615
19 Mar 2024 16:26:00.271,496.7227632931408,25.30352394640067,30.70348075319551
19 Mar 2024 16:28:08.831,494.8656460798602,17.19358614645974,28.83422040158954
19 Mar 2024 16:30:14.099,493.6877678671726,9.275252406863718,27.12051605341648
19 Mar 2024 16:32:20.323,493.221984190528,1.288136058163877,25.44652387790647
19 Mar 2024 16:34:29.340,493.5317356572923,-6.876758030849671,23.7425266731541
19 Mar 2024 16:36:37.700,494.6062837018517,-14.99346116911482,22.00708877027174
19 Mar 2024 16:38:42.420,496.3060947706699,-22.86623501098569,20.23135922901379
19 Mar 2024 16:40:46.073,498.5093866212146,-30.65049319834743,18.31956835054925
19 Mar 2024 16:42:51.824,501.1205006583368,-38.53600933159917,16.12536692650414
19 Mar 2024 16:45:03.229,504.0473752143971,-46.72906797924873,13.39171185612368
19 Mar 2024 16:47:09.853,506.8525231296526,-54.55612919437793,10.02670246062017
19 Mar 2024 16:49:13.970,509.3953316077941,-62.1205781838056,5.437391688579066
19 Mar 2024 16:51:18.305,511.5680262608294,-69.48802558029351,-1.831662265860036
19 Mar 2024 16:53:23.905,513.2411886786449,-76.38608976658732,-15.98322777152633
19 Mar 2024 16:55:28.651,514.2839601869173,-81.32840609553737,-49.42453082163814
19 Mar 2024 16:57:31.898,514.6566899875197,-80.66358145100946,-101.0954479894392
19 Mar 2024 16:59:36.445,514.3670128869944,-75.12696433914026,-129.1544484160884
19 Mar 2024 17:01:44.039,513.4245891210294,-67.95828037648263,-141.5074363029966
19 Mar 2024 17:03:52.389,511.9168983493837,-60.29415824545168,-148.1756793241602
19 Mar 2024 17:05:56.557,510.058346073899,-52.70236864345839,-152.3690726780602
19 Mar 2024 17:07:59.506,507.9870915162783,-45.09458547395791,-155.4396222054483
19 Mar 2024 17:10:05.843,505.7978627448583,-37.21896462380578,-157.9689715142031
19 Mar 2024 17:12:17.395,503.6518067954166,-28.97567555014147,-160.2022896334393
19 Mar 2024 17:14:25.687,501.875203192476,-20.90737767260859,-162.1400254169374
19 Mar 2024 17:16:29.391,500.603190830815,-13.10881943082578,-163.8724253668506
19 Mar 2024 17:18:34.136,499.8636839378523,-5.23337133207689,-165.5441747005252
19 Mar 2024 17:20:45.881,499.7394624571643,3.088893271336813,-167.2797114565984
19 Mar 2024 17:22:57.127,500.2946222339933,11.37672646201176,-169.0271502877129
19 Mar 2024 17:24:59.307,501.3743102419858,19.08255453363839,-170.7169672260473
19 Mar 2024 17:27:01.040,502.9012919518655,26.74428099662221,-172.5144209475934
19 Mar 2024 17:29:06.390,504.8152408058522,34.60909554327021,-174.5599889981905
19 Mar 2024 17:31:18.755,507.0347166162819,42.87570006866489,-177.068000547369
19 Mar 2024 17:33:31.599,509.2584280536112,51.11404024543152,179.8081978744048
19 Mar 2024 17:35:36.053,511.1465766466499,58.74747167969348,175.8914912482473
19 Mar 2024 17:37:39.455,512.6668182525946,66.16879944435983,170.1447557933353
19 Mar 2024 17:39:43.735,513.7070747669368,73.30998031279469,160.0869029207817
19 Mar 2024 17:41:53.912,514.1591469879122,79.67245660627401,136.5368711807088
19 Mar 2024 17:44:01.651,513.9067603822532,81.74063381122201,85.9495883607712
19 Mar 2024 17:46:03.693,513.0134333052238,77.67220379296944,47.46365954046779
19 Mar 2024 17:48:05.300,511.529234073997,71.2190297223645,31.06792631250715
19 Mar 2024 17:50:12.275,509.4372174816053,63.77623647387691,22.5931937640444
19 Mar 2024 17:52:22.215,506.8659937707471,55.88789414828285,17.38753357116555
19 Mar 2024 17:54:27.016,504.1577829315947,48.18787212804884,13.89443674850829
19 Mar 2024 17:56:30.695,501.427885937238,40.48729158326715,11.20296590383344
19 Mar 2024 17:58:35.725,498.8133229587984,32.65566693748443,8.93716598401414
19 Mar 2024 18:00:46.958,496.4289698943812,24.39990009599333,6.858883335877373
19 Mar 2024 18:02:56.133,494.623179611066,16.24869896434689,4.996697713261016
19 Mar 2024 18:05:02.105,493.5147243715355,8.284358850641292,3.282256781358403
19 Mar 2024 18:07:07.093,493.1346958187023,0.374791439601551,1.627696605356586
19 Mar 2024 18:09:13.700,493.5105737526083,-7.637527051605844,-0.04641869089536037
19 Mar 2024 18:11:21.728,494.6423411915048,-15.73249139837602,-1.783747121751791
19 Mar 2024 18:13:28.860,496.4311446503616,-23.7557857963439,-3.606808851549534
19 Mar 2024 18:15:34.580,498.722222398007,-31.66713314934118,-5.575247126542792
19 Mar 2024 18:17:39.805,501.3563320365765,-39.51520161995698,-7.801529116453145
19 Mar 2024 18:19:36.997,503.9745188159168,-46.81907271263317,-10.27131650593665
19 Mar 2024 18:21:46.053,506.8332164836156,-54.79476236378086,-13.72273676576621
19 Mar 2024 18:23:53.520,509.434360502104,-62.55672223568315,-18.52187781127498
19 Mar 2024 18:26:03.247,511.667872192631,-70.21596755564724,-26.46237744997377
19 Mar 2024 18:28:11.660,513.3175073485363,-77.15376326110551,-42.30369818648359
19 Mar 2024 18:30:15.393,514.2814980888134,-81.60938572238049,-78.95591171529379
19 Mar 2024 18:32:18.998,514.5852961060755,-80.16699894492636,-129.5352364406864
19 Mar 2024 18:34:24.987,514.2206985699431,-74.26010631496393,-154.9227965515423
19 Mar 2024 18:36:32.916,513.2098482481724,-66.98443510782516,-166.2090779141328
19 Mar 2024 18:38:39.200,511.6813676777529,-59.41305906351241,-172.3765961569643
19 Mar 2024 18:40:43.116,509.8049885155797,-51.82324761803363,-176.3961978876565
19 Mar 2024 18:42:47.905,507.7004619645504,-44.09329576071713,-179.4186576048218
19 Mar 2024 18:44:56.276,505.4965409968572,-36.08448380979831,178.074916996887
19 Mar 2024 18:47:05.714,503.4289491041718,-27.96912662841436,175.9165981666745
19 Mar 2024 18:49:11.360,501.7436510617699,-20.06466118933264,174.0388521715436
19 Mar 2024 18:51:15.852,500.5259367234576,-12.21492787820163,172.3062491019692
19 Mar 2024 18:53:23.392,499.8490294823951,-4.162098482408656,170.602977892416
19 Mar 2024 18:55:35.941,499.8177481906787,4.210902956606408,168.8571671051957
19 Mar 2024 18:57:43.567,500.4361550310223,12.26918354116882,167.1524092447231
19 Mar 2024 18:59:44.876,501.5636376054626,19.91858000769183,165.4646726076174
19 Mar 2024 19:01:48.342,503.1572193894872,27.68685765265655,163.623867094243
19 Mar 2024 19:03:56.702,505.1507515795938,35.73635863456719,161.4943476056239
19 Mar 2024 19:06:09.171,507.3818473983692,44.00275857559564,158.919941812477
19 Mar 2024 19:08:17.074,509.5052888460423,51.92620385879974,155.8200139864023
19 Mar 2024 19:10:20.920,511.3493645591716,59.51098443928135,151.7838406354738
19 Mar 2024 19:12:23.109,512.8070764878266,66.83883979856384,145.8314016010698
19 Mar 2024 19:14:29.990,513.8038524359436,74.07063416723149,134.8241390199552
19 Mar 2024 19:16:39.860,514.1729915926953,80.18057381542853,108.8812271482289
19 Mar 2024 19:18:44.900,513.8509282010173,81.57767645623117,57.65267200912469
19 Mar 2024 19:20:46.525,512.8966462323679,77.16535399427192,21.82217010535334
19 Mar 2024 19:22:49.579,511.3325666183846,70.53613767699755,6.3992589580377
19 Mar 2024 19:24:57.972,509.1563425325239,62.97219049671757,-1.683270308814584
19 Mar 2024 19:27:06.096,506.5756460481825,55.17759942493647,-6.610318861417298
19 Mar 2024 19:29:09.239,503.8786575464082,47.57237142089097,-9.971424943679933
19 Mar 2024 19:31:13.527,501.1265546301256,39.82920104411106,-12.63001386346766
19 Mar 2024 19:33:20.467,498.4823709364509,31.87424476734975,-14.89862354716992
19 Mar 2024 19:35:21.959,496.2875034177214,24.22944687335768,-16.80959807038161
19 Mar 2024 19:37:30.379,494.4922505777358,16.12532204614519,-18.65855355648049
19 Mar 2024 19:39:35.332,493.3914017885872,8.224984622818489,-20.35843225748285
19 Mar 2024 19:41:40.966,493.0094840912116,0.2742337716353717,-22.02144980318577
19 Mar 2024 19:43:48.853,493.3972824159437,-7.819244712264941,-23.71299723881086
19 Mar 2024 19:45:56.909,494.5426045697641,-15.91594303050472,-25.45239183209855
19 Mar 2024 19:48:02.844,496.3251620589463,-23.86368587815094,-27.2606922680355
19 Mar 2024 19:50:07.857,498.6106109118937,-31.73054075682358,-29.22038958373417
19 Mar 2024 19:52:13.742,501.2668164573897,-39.61977592084767,-31.46219999363671
19 Mar 2024 19:54:11.812,503.9136179719708,-46.97773745385246,-33.95944081692546
19 Mar 2024 19:56:15.979,506.6753870733919,-54.65163748005481,-37.27934460597291
