Ground_Station.UTCGregorian,Ground_Station.EarthMJ2000Eq.VX,Ground_Station.EarthMJ2000Eq.VY,Ground_Station.EarthMJ2000Eq.VZ
20 Mar 2024 15:37:38.327,-0.02132641533268342,0.1024393264730021,4.604229914199578e-05
20 Mar 2024 15:39:39.948,-0.02223407088911868,0.1022461612465264,4.81780519598993e-05
20 Mar 2024 15:41:42.023,-0.02314335962624342,0.1020441869603036,5.031797584179261e-05
20 Mar 2024 15:43:53.370,-0.02411965352066889,0.1018178435475904,5.2615957779198e-05
20 Mar 2024 15:46:04.937,-0.02509536685661977,0.101581756560795,5.491295627300086e-05
20 Mar 2024 15:48:11.293,-0.0260302642898864,0.1013462174826533,5.71142287846329e-05
20 Mar 2024 15:50:14.695,-0.02694117124902179,0.1011078804996781,5.92593571685458e-05
20 Mar 2024 15:52:18.179,-0.02785049564939143,0.1008611909560165,6.140109869748613e-05
20 Mar 2024 15:54:26.027,-0.02878958414022947,0.1005971645597332,6.361330310081359e-05
20 Mar 2024 15:56:34.854,-0.02973333026554046,0.1003222729801673,6.583685004017308e-05
20 Mar 2024 15:58:39.904,-0.03064689069114701,0.1000469749040536,6.798963362338341e-05
20 Mar 2024 16:00:44.534,-0.03155485857383522,0.09976432078305203,7.012958914954221e-05
20 Mar 2024 16:02:51.952,-0.03248043428403723,0.09946682803255821,7.231140679861849e-05
20 Mar 2024 16:05:01.657,-0.03341974801895723,0.09915517438492294,7.452598641718847e-05
20 Mar 2024 16:07:07.917,-0.03433123948995168,0.09884327915975796,7.667533805743734e-05
20 Mar 2024 16:09:12.841,-0.03523022178334424,0.09852643799222306,7.879555013242201e-05
20 Mar 2024 16:11:20.453,-0.03614553097658683,0.09819433667908267,8.095463718582309e-05
20 Mar 2024 16:13:31.356,-0.03708119064413998,0.09784483687733872,8.316211658696267e-05
20 Mar 2024 16:15:38.886,-0.03798949607002294,0.09749576724353444,8.530543938408506e-05
20 Mar 2024 16:17:42.311,-0.03886543301839281,0.09714990582277865,8.737274051176979e-05
20 Mar 2024 16:19:45.611,-0.03973733972547299,0.0967965368840088,8.943088275342547e-05
20 Mar 2024 16:21:51.840,-0.04062662647685453,0.09642666935226243,9.153041742227918e-05
20 Mar 2024 16:23:59.127,-0.04151988507962708,0.09604542723970605,9.36397064097998e-05
20 Mar 2024 16:26:04.548,-0.04239654894653635,0.0956616809180293,9.571018138377676e-05
20 Mar 2024 16:28:08.110,-0.04325675809159496,0.09527579464351792,9.774215652207648e-05
20 Mar 2024 16:30:12.289,-0.04411771864056626,0.09488019111345322,9.977627043920418e-05
20 Mar 2024 16:32:17.562,-0.04498259984542501,0.09447321876017532,0.0001018200184196786
20 Mar 2024 16:34:21.791,-0.04583656578773495,0.09406185291319175,0.0001038383428358958
20 Mar 2024 16:36:24.992,-0.04667974453785165,0.09364627044706256,0.0001058315371276039
20 Mar 2024 16:38:29.812,-0.04753017231768125,0.09321751342199895,0.0001078422398585471
20 Mar 2024 16:40:38.236,-0.04840103890697695,0.09276831934140105,0.0001099016599540148
20 Mar 2024 16:42:45.731,-0.04926140627249803,0.09231432738920059,0.0001119366477018758
20 Mar 2024 16:44:49.378,-0.05009174095029613,0.09186641515925746,0.0001139009793698697
20 Mar 2024 16:46:53.293,-0.0509197857160755,0.09141004166996393,0.0001158602698784961
20 Mar 2024 16:49:01.739,-0.05177372497567655,0.09092909999134624,0.0001178812304170499
20 Mar 2024 16:51:14.188,-0.05264951535088609,0.09042481884611463,0.0001199543324672843
20 Mar 2024 16:53:21.134,-0.05348431076724481,0.08993357189453458,0.0001219308045035652
20 Mar 2024 16:55:24.991,-0.05429438128160068,0.08944684757843487,0.0001238491264931785
20 Mar 2024 16:57:31.361,-0.05511632006647738,0.08894272964546268,0.0001257959517258814
20 Mar 2024 16:59:41.874,-0.05596028811757174,0.08841415916705361,0.0001277953793783434
20 Mar 2024 17:01:50.248,-0.05678548382626,0.08788643644178741,0.0001297507570161412
20 Mar 2024 17:03:53.550,-0.05757339083801794,0.08737231290945123,0.0001316181731257422
20 Mar 2024 17:05:56.217,-0.05835262311308617,0.08685382709980045,0.0001334654180450365
20 Mar 2024 17:08:03.313,-0.05915506292305015,0.08630929222932997,0.0001353680901066803
20 Mar 2024 17:10:15.084,-0.05998165421384939,0.08573689997742208,0.0001373284728079027
20 Mar 2024 17:12:21.196,-0.06076756068999194,0.08518167591819507,0.0001391927923764079
20 Mar 2024 17:14:21.802,-0.06151434891125272,0.08464395268448395,0.0001409647091576414
20 Mar 2024 17:16:22.614,-0.06225764190746706,0.08409874774163784,0.000142728720603389
20 Mar 2024 17:18:33.694,-0.06305863966460794,0.08349982493906759,0.0001446301210804059
20 Mar 2024 17:20:47.064,-0.06386772250999614,0.08288260531144534,0.000146551189098946
20 Mar 2024 17:22:53.003,-0.06462617573377601,0.08229258241569869,0.0001483524865392526
20 Mar 2024 17:24:55.589,-0.06535920292670001,0.08171160127981197,0.0001500938146577826
20 Mar 2024 17:26:58.457,-0.06608868130837263,0.08112272721328688,0.0001518271277487428
20 Mar 2024 17:29:06.299,-0.06684205279550752,0.08050310614364847,0.00015361765774389
20 Mar 2024 17:31:16.152,-0.06760132656590311,0.0798665775490436,0.0001554226831839399
20 Mar 2024 17:33:21.380,-0.06832781987148831,0.07924593399343972,0.000157150229280096
20 Mar 2024 17:35:25.321,-0.06904123588808615,0.07862516285335644,0.0001588471168926036
20 Mar 2024 17:37:32.764,-0.06976892745122922,0.07798015578308752,0.0001605784177313192
20 Mar 2024 17:39:42.870,-0.07050561152086866,0.07731472118296009,0.0001623315964712294
20 Mar 2024 17:41:51.382,-0.07122703523394978,0.07665061160097925,0.0001640489415565268
20 Mar 2024 17:43:57.235,-0.0719274750954618,0.07599371410459047,0.0001657168042560893
20 Mar 2024 17:46:03.114,-0.07262199716558689,0.07533028098774532,0.0001673710445315963
20 Mar 2024 17:48:10.087,-0.07331635831687934,0.0746546499064149,0.0001690253806605369
20 Mar 2024 17:50:17.398,-0.07400625490896059,0.07397079711160659,0.0001706695672881796
20 Mar 2024 17:52:23.669,-0.07468421753418887,0.07328623123061481,0.0001722857989911363
20 Mar 2024 17:54:29.337,-0.0753526511212305,0.07259877033321696,0.0001738797994496463
20 Mar 2024 17:56:34.778,-0.07601357285144106,0.07190646477540916,0.0001754563741491215
20 Mar 2024 17:58:39.176,-0.07666271355372563,0.07121397853490295,0.0001770053318799022
20 Mar 2024 18:00:43.628,-0.07730582795351765,0.07051532320584615,0.0001785403985328631
20 Mar 2024 18:02:48.652,-0.07794548707837441,0.06980760946208386,0.0001800677146948894
20 Mar 2024 18:04:54.157,-0.07858108676760754,0.06909134206310265,0.000181585844158434
20 Mar 2024 18:06:58.552,-0.07920457163230345,0.06837569769272311,0.0001830755427937471
20 Mar 2024 18:09:01.586,-0.07981482786659422,0.06766234491101356,0.0001845341342396855
20 Mar 2024 18:11:05.130,-0.08042114588260146,0.06694055888642023,0.0001859838185433567
20 Mar 2024 18:13:11.459,-0.08103438345392083,0.06619688270305392,0.0001874505768579918
20 Mar 2024 18:15:19.825,-0.0816504648398567,0.0654354614713913,0.0001889246916534402
20 Mar 2024 18:17:25.393,-0.08224619471627069,0.06468509055723774,0.0001903506578755371
20 Mar 2024 18:19:29.181,-0.0828267348169876,0.06394004186813934,0.0001917408008789979
20 Mar 2024 18:21:35.133,-0.08341048890164572,0.06317663141952551,0.0001931391922510343
20 Mar 2024 18:23:45.444,-0.08400704557370005,0.06238118431081842,0.000194568845668468
20 Mar 2024 18:25:54.536,-0.08459054248954224,0.06158762405729448,0.0001959678035634852
20 Mar 2024 18:27:59.277,-0.08514724923277429,0.06081562906567047,0.0001973031077139557
20 Mar 2024 18:30:04.244,-0.08569790239109829,0.06003718675258175,0.0001986244675976776
20 Mar 2024 18:32:13.772,-0.08626113909437726,0.05922507585948698,0.0001999766392172979
20 Mar 2024 18:34:26.082,-0.08682852810267508,0.05839006669830463,0.0002013394353334895
20 Mar 2024 18:36:32.189,-0.08736179800472045,0.05758913884777256,0.0002026209074166778
20 Mar 2024 18:38:34.418,-0.08787161471126603,0.05680819917645294,0.0002038466114217951
20 Mar 2024 18:40:38.400,-0.08838161302137211,0.05601144654208969,0.0002050733546325702
20 Mar 2024 18:42:48.101,-0.08890740325436539,0.05517304405202672,0.0002063387421270955
20 Mar 2024 18:44:58.805,-0.08942921362678032,0.05432316608398823,0.0002075952428274788
20 Mar 2024 18:47:02.282,-0.08991471315541394,0.05351574062320973,0.0002087649556117443
20 Mar 2024 18:49:02.373,-0.09037990510248406,0.05272629723830542,0.0002098863539205799
20 Mar 2024 18:51:04.570,-0.09084613980477117,0.05191886050417313,0.0002110108952207346
20 Mar 2024 18:53:18.478,-0.09134876974426918,0.05102931457776762,0.000212223960584112
20 Mar 2024 18:55:30.398,-0.09183542641838499,0.05014820669170002,0.0002133992447240284
20 Mar 2024 18:57:36.078,-0.09229115590492545,0.04930446481120622,0.0002145005617701737
20 Mar 2024 18:59:38.905,-0.09272905148352309,0.0484758730107755,0.0002155594744219772
20 Mar 2024 19:01:43.135,-0.09316438132619842,0.04763386243041459,0.0002166128914651285
20 Mar 2024 19:03:52.100,-0.09360821499183823,0.04675562444460641,0.0002176876533923887
