,UTC Gregorian,radial (km),theta (rad),azi (rad)
321,2024-03-19 11:13:17.478,6875.549294723429,0.12388836345383478,0.8161563488736597
322,2024-03-19 11:15:18.219,6874.771789698609,0.16415698346294638,0.6853433868550581
323,2024-03-19 11:17:23.096,6873.9575874602715,0.2221096620002931,0.5512095420404854
324,2024-03-19 11:19:34.791,6873.1302357941595,0.31872543248300306,0.41231867423714097
325,2024-03-19 11:21:42.087,6872.398040636543,0.4938621388858363,0.2842002818534278
326,2024-03-19 11:23:43.145,6871.790131109344,0.8733795030544732,0.18030604617231474
327,2024-03-19 11:25:44.232,6871.286822848628,-1.437904094876888,0.14125365863580028
328,2024-03-19 11:27:53.958,6870.876291056533,-0.7103267437050514,0.2148193323550877
329,2024-03-19 11:30:05.292,6870.59989247801,-0.4206964125416766,0.3383236818226304
330,2024-03-19 11:32:10.393,6870.460706198552,-0.29163386646403183,0.4676070230356826
331,2024-03-19 11:34:12.400,6870.428060284633,-0.21750217097728708,0.5975342161220546
332,2024-03-19 11:36:17.551,6870.480645167427,-0.16628786637369836,0.7326212268874996
333,2024-03-19 11:38:26.901,6870.600890376605,-0.1274493782156613,0.8732710612234652
334,2024-03-19 11:40:34.318,6870.756390928708,-0.09728118007624298,1.012412419587391
335,2024-03-19 11:42:41.138,6870.919455564551,-0.07208414539664622,1.151262058954895
336,2024-03-19 11:44:47.172,6871.064640619721,-0.04997874293598262,1.2894719244404749
337,2024-03-19 11:46:56.255,6871.175110342912,-0.029103616454985274,1.431159099645585
338,2024-03-19 11:49:03.019,6871.232585960486,-0.009408227373897292,1.5703624425292082
339,2024-03-19 11:51:06.976,6871.235289896763,0.009842286078100624,1.7064820311660942
340,2024-03-19 11:53:12.541,6871.188066201886,0.03009336361926864,1.844307577800064
341,2024-03-19 11:55:22.873,6871.098457179362,0.052861469039038565,1.9872317969317668
342,2024-03-19 11:57:32.624,6870.987685129136,0.07859794631103129,2.129285467275026
343,2024-03-19 11:59:36.158,6870.884461381478,0.10774716073155216,2.2641857034776383
344,2024-03-19 12:01:40.868,6870.806912127383,0.14468810111821853,2.3998160166087135
345,2024-03-19 12:03:46.029,6870.78151453761,0.19471404615263146,2.5349886824620986
346,2024-03-19 12:05:55.558,6870.836451296009,0.27218941651342227,2.673002327983678
347,2024-03-19 12:08:02.158,6870.9912961077325,0.40271508688725766,2.8038273048741313
348,2024-03-19 12:10:04.214,6871.249097222593,0.6628185483878889,2.919369608531968
349,2024-03-19 12:12:06.577,6871.620901377622,1.296371834839687,2.9967832613839187
350,2024-03-19 12:14:17.676,6872.143368235378,-0.9220913908065407,2.9654925665350036
351,2024-03-19 12:16:28.357,6872.779425408392,-0.5057296642806202,2.8540480705932696
352,2024-03-19 12:18:32.536,6873.469113431236,-0.3370352841857834,2.7289119225125376
353,2024-03-19 12:20:34.358,6874.199268816652,-0.24622299492877694,2.600548730750615
354,2024-03-19 12:22:39.689,6874.972659184132,-0.1863705872111111,2.466057741017034
355,2024-03-19 12:24:50.634,6875.764334855058,-0.14224759932181005,2.32423017954003
356,2024-03-19 12:26:58.357,6876.478393875706,-0.10931989098980559,2.185178475593291
357,2024-03-19 12:29:01.599,6877.075056321572,-0.08319812262174527,2.0506069787464263
358,2024-03-19 12:31:06.299,6877.553319530673,-0.06026767060455748,1.9141966163471156
359,2024-03-19 12:33:16.809,6877.889749662193,-0.03855327188755669,1.771269658200556
360,2024-03-19 12:35:28.058,6878.037384505735,-0.017960335697891842,1.6274440081516504
361,2024-03-19 12:37:32.866,6877.990216913513,0.0012974010287380502,1.490653259790905
362,2024-03-19 12:39:36.497,6877.764069425025,0.020796381686653553,1.3551796930290938
363,2024-03-19 12:41:43.449,6877.357952987681,0.042077624269224234,1.216154825245704
364,2024-03-19 12:43:55.366,6876.773323395823,0.066675464804531,1.0718666914600834
365,2024-03-19 12:46:03.210,6876.080835316845,0.09452690012134285,0.9323128541441086
366,2024-03-19 12:48:05.615,6875.336861114198,0.12721444203506152,0.7991177176117359
367,2024-03-19 12:50:07.973,6874.551214478876,0.16965998339582378,0.6666647410468396
368,2024-03-19 12:52:14.598,6873.734260401204,0.2318661396294008,0.5308939054320968
369,2024-03-19 12:54:24.112,6872.935743227504,0.3342722156993683,0.3948371560124845
370,2024-03-19 12:56:28.986,6872.23611583215,0.5222839837226193,0.2704050797899824
371,2024-03-19 12:58:30.651,6871.6468219423205,0.9486125651627265,0.17026961965258494
372,2024-03-19 13:00:34.293,6871.159853386981,-1.3051899638222495,0.14524088723223116
373,2024-03-19 13:02:45.137,6870.778920055454,-0.6521313176169504,0.23090642267009234
374,2024-03-19 13:04:52.867,6870.542277970281,-0.4015448630470845,0.3536076008307143
375,2024-03-19 13:06:56.094,6870.433592124221,-0.2830343990083627,0.48160599464903975
376,2024-03-19 13:08:59.574,6870.428327679683,-0.21170253781107637,0.6133723226193618
377,2024-03-19 13:11:07.596,6870.510902891619,-0.1615729193167515,0.7517242661277284
378,2024-03-19 13:13:18.933,6870.660048249595,-0.12363423231789078,0.8946431557850251
379,2024-03-19 13:15:23.670,6870.832451358419,-0.09494239404769961,1.0309193538595651
380,2024-03-19 13:17:25.755,6871.003536628795,-0.07109810545918703,1.1646125102020664
381,2024-03-19 13:19:30.335,6871.1579670958445,-0.04944919370070266,1.3012405089879189
382,2024-03-19 13:21:41.978,6871.280457748455,-0.028277854856458708,1.4457413711156146
383,2024-03-19 13:23:55.388,6871.349403483849,-0.0075947174205537385,1.5922406777441565
384,2024-03-19 13:26:00.940,6871.358880967552,0.011973651814028671,1.7301001103673435
385,2024-03-19 13:28:03.222,6871.319035506032,0.03188299316299488,1.8643025409117813
386,2024-03-19 13:30:07.371,6871.238858016685,0.0538342919474591,2.0004201745656642
387,2024-03-19 13:32:15.359,6871.132041282483,0.0795566160200598,2.1405126545495765
388,2024-03-19 13:34:23.735,6871.0244503190515,0.11048414926038197,2.2806467427751236
389,2024-03-19 13:36:28.934,6870.945573690377,0.14880054361248857,2.416712413383739
390,2024-03-19 13:38:33.185,6870.918777856078,0.2005885161105513,2.5507426949553285
391,2024-03-19 13:40:38.056,6870.967525042648,0.27866982410756524,2.683538858945065
392,2024-03-19 13:42:43.270,6871.112699687549,0.4138821445269613,2.8124657811711637
393,2024-03-19 13:44:47.741,6871.366658556536,0.698134008331744,2.928695433522764
394,2024-03-19 13:46:52.097,6871.736117287232,1.3938500625022252,2.9998380527723802
395,2024-03-19 13:48:57.686,6872.224572182376,-0.8866517617180254,2.9603350792160517
396,2024-03-19 13:51:04.087,6872.821577353867,-0.5008642675685523,2.8509318674034714
397,2024-03-19 13:53:09.181,6873.495961503426,-0.33436102438843385,2.7246100071218433
398,2024-03-19 13:55:13.228,6874.219167130144,-0.24382104941700078,2.5937610947174035
399,2024-03-19 13:57:18.457,6874.970871465556,-0.18517894619345668,2.4592960097310392
400,2024-03-19 13:59:26.264,6875.721856142,-0.1426019487910786,2.320831819881274
401,2024-03-19 14:01:34.668,6876.41859854315,-0.10970008858634601,2.1810208491104404
402,2024-03-19 14:03:40.988,6877.008115411303,-0.08311078050263984,2.0430721727075536
403,2024-03-19 14:05:46.417,6877.464916935666,-0.06020323165105606,1.9058491012617305
404,2024-03-19 14:07:53.124,6877.768538594569,-0.039196125620539014,1.7670768454817072
405,2024-03-19 14:10:01.406,6877.895106955519,-0.019082440278857474,1.6264967099818175
406,2024-03-19 14:11:57.177,6877.845699856565,-0.0012230445562670105,1.4996050868158244
407,2024-03-19 14:14:02.561,6877.618899131294,0.01850893769136491,1.362202635425878
408,2024-03-19 14:16:05.247,6877.23380761503,0.038963084140565596,1.2278360924619527
409,2024-03-19 14:18:11.580,6876.689726945009,0.062207493538877265,1.0896268912117324
410,2024-03-19 14:20:18.672,6876.021014732001,0.08926970737951584,0.9508440842684398
411,2024-03-19 14:22:25.225,6875.269882369167,0.12216445527831091,0.8130674774213794
412,2024-03-19 14:24:30.135,6874.483230118994,0.16432569437762043,0.6777621066630988
413,2024-03-19 14:26:33.961,6873.697244233014,0.22293780324387863,0.5448294384505128
414,2024-03-19 14:28:38.077,6872.940156101427,0.3146184660860608,0.4139658503303824
415,2024-03-19 14:30:43.531,6872.240401942061,0.4846054373594302,0.2874896956887955
416,2024-03-19 14:32:49.894,6871.631143903671,0.8798680751594674,0.178984195510228
417,2024-03-19 14:34:55.329,6871.142087146464,-1.3922000690942486,0.14236206266047685
418,2024-03-19 14:36:59.136,6870.783869386335,-0.7116934935485097,0.215073550217036
419,2024-03-19 14:39:02.792,6870.551930963678,-0.43369937157015215,0.3309368217257616
420,2024-03-19 14:41:08.234,6870.438996879856,-0.29953025924165166,0.46021763120475273
421,2024-03-19 14:43:15.699,6870.435865113674,-0.2207601924637796,0.5958600664788878
422,2024-03-19 14:45:22.641,6870.5227578208705,-0.1687100912230803,0.7328723425963064
423,2024-03-19 14:47:27.924,6870.67031431292,-0.13096763033468675,0.869088205053085
424,2024-03-19 14:49:33.370,6870.851237764818,-0.10104167513448646,1.0060582825695359
425,2024-03-19 14:51:42.673,6871.0430547968845,-0.0752113906558928,1.147611438590611
426,2024-03-19 14:53:50.393,6871.211485609501,-0.052764985598786514,1.2876604133591458
427,2024-03-19 14:55:56.906,6871.337235387937,-0.032278733223917624,1.4265178846292648
428,2024-03-19 14:58:02.901,6871.40884550775,-0.012688152394294085,1.5648678022544853
429,2024-03-19 15:00:10.162,6871.421888156098,0.007069020517875346,1.7046083431024832
430,2024-03-19 15:02:18.421,6871.378100337589,0.027755089555157913,1.8453836202601015
431,2024-03-19 15:04:25.084,6871.2897572269785,0.04986698196911419,1.9842772461230156
432,2024-03-19 15:06:29.743,6871.1761145391765,0.07444073086598015,2.1207603185559547
433,2024-03-19 15:08:34.301,6871.057996851033,0.10350099983599816,2.2567950801265684
434,2024-03-19 15:10:44.245,6870.957116098685,0.14168290218551913,2.398132956303111
435,2024-03-19 15:12:51.124,6870.908780157874,0.19231739100128994,2.535161378047495
436,2024-03-19 15:14:56.566,6870.935559595836,0.266776325822611,2.6688567478560117
437,2024-03-19 15:17:01.131,6871.0565778174205,0.3920173773822751,2.7978129683348096
438,2024-03-19 15:19:05.831,6871.286898588402,0.6499512890427014,2.9164939853078278
439,2024-03-19 15:21:10.630,6871.634213448293,1.2873257382853636,2.996507294924663
440,2024-03-19 15:23:15.069,6872.095914519178,-0.9637087155087417,2.970415475429268
441,2024-03-19 15:25:20.027,6872.665646071639,-0.5348941686110069,2.8667457077382634
442,2024-03-19 15:27:26.287,6873.330234000616,-0.35059696996766626,2.740500704933244
443,2024-03-19 15:29:33.386,6874.0615186133045,-0.25222289934129544,2.6068412356575834
444,2024-03-19 15:31:38.748,6874.809832018991,-0.19122606711265946,2.472395413939521
445,2024-03-19 15:33:42.973,6875.540606683331,-0.1484584640044409,2.3379062992539175
446,2024-03-19 15:35:48.940,6876.231827770811,-0.11517721008162522,2.200817660354606
447,2024-03-19 15:37:58.238,6876.849530327475,-0.08733263854262038,2.0596572688178973
448,2024-03-19 15:40:07.266,6877.33654699079,-0.06345607891829443,1.9185162520127226
449,2024-03-19 15:42:13.019,6877.657570520398,-0.04244898314250409,1.7807963027165565
450,2024-03-19 15:44:18.250,6877.806227932413,-0.02272994883058561,1.6435629705449168
451,2024-03-19 15:46:11.763,6877.784641462736,-0.005215720747236161,1.5191436591170169
452,2024-03-19 15:48:16.006,6877.590332574832,0.014236577082026667,1.3829810058334924
453,2024-03-19 15:50:21.021,6877.224408515895,0.03486281178806962,1.2460462252526825
454,2024-03-19 15:52:25.462,6876.709884772037,0.05738764797484498,1.1098787074134902
455,2024-03-19 15:54:31.215,6876.0659934445575,0.08349898053512282,0.9725085966951136
456,2024-03-19 15:56:40.365,6875.311592465633,0.11599587765560385,0.8318269419800437
457,2024-03-19 15:58:48.053,6874.513267632818,0.15754986456279924,0.6934021420376449
458,2024-03-19 16:00:50.796,6873.735109974874,0.2130463556133858,0.5614436264066751
459,2024-03-19 16:02:52.091,6872.9912255199615,0.29664365283702865,0.4331163551304547
460,2024-03-19 16:04:56.291,6872.2888849961355,0.44804728711524616,0.3066124879481499
461,2024-03-19 16:07:10.713,6871.629744259157,0.8248165754898394,0.18724308208497176
462,2024-03-19 16:09:20.714,6871.116706199216,-1.4476597557304485,0.1411426203649143
463,2024-03-19 16:11:24.656,6870.7541598948965,-0.7369298001290089,0.20938975085478992
464,2024-03-19 16:13:28.188,6870.518447324857,-0.44544393164368534,0.32397080236208275
465,2024-03-19 16:15:35.002,6870.400889752267,-0.30527041194338744,0.4543211865588251
466,2024-03-19 16:17:43.970,6870.395634014597,-0.22406575531965725,0.5914538509931052
467,2024-03-19 16:19:50.285,6870.480160060704,-0.1716205874181007,0.7277432419975609
468,2024-03-19 16:21:54.196,6870.623385802074,-0.13385328141419617,0.8624361087174295
469,2024-03-19 16:23:59.912,6870.801626334632,-0.10356354581567823,0.9996802183858726
470,2024-03-19 16:26:00.271,6870.977777542548,-0.0792253879208652,1.1314216235657968
471,2024-03-19 16:28:08.831,6871.146858538191,-0.05635417888887433,1.272373327100377
472,2024-03-19 16:30:14.099,6871.272815005026,-0.03591888987418989,1.409855811607464
473,2024-03-19 16:32:20.323,6871.3475625946585,-0.016234481440427172,1.5484549124344045
474,2024-03-19 16:34:29.340,6871.363850743239,0.003764703406448869,1.6901280989568837
475,2024-03-19 16:36:37.700,6871.321876345718,0.024351313916214003,1.831025392669123
476,2024-03-19 16:38:42.420,6871.235138007825,0.04589192345200077,1.9678092366524484
477,2024-03-19 16:40:46.073,6871.120543502208,0.06984741125995798,2.1032248666516837
478,2024-03-19 16:42:51.824,6870.997000728211,0.09850595790906747,2.2406158597651067
479,2024-03-19 16:45:03.229,6870.888861464768,0.13603261419932686,2.3836247734001517
480,2024-03-19 16:47:09.853,6870.833823634811,0.1847691265537395,2.5205105281974487
481,2024-03-19 16:49:13.970,6870.852427558621,0.2547815525911599,2.653062650659588
482,2024-03-19 16:51:18.305,6870.964168722542,0.3710622297054236,2.7824378168177395
483,2024-03-19 16:53:23.905,6871.187112516654,0.6068510948829605,2.903934411534247
484,2024-03-19 16:55:28.651,6871.526144294367,1.1836936434885483,2.9915017922438514
485,2024-03-19 16:57:31.898,6871.976158468778,-1.0523083226750856,2.9796630611647545
486,2024-03-19 16:59:36.445,6872.538615036926,-0.571438343930653,2.8817046485380695
487,2024-03-19 17:01:44.039,6873.20904112788,-0.3671937737920873,2.7555354573276816
488,2024-03-19 17:03:52.389,6873.951770037439,-0.26161238176465873,2.621020341969212
489,2024-03-19 17:05:56.557,6874.701768007316,-0.19843136910321926,2.488053118058518
490,2024-03-19 17:07:59.506,6875.438333116044,-0.15449824536507806,2.355059811405896
491,2024-03-19 17:10:05.843,6876.149801410411,-0.12012026960752019,2.217639412049606
492,2024-03-19 17:12:17.395,6876.799993481695,-0.09120780988076924,2.0740600790966424
493,2024-03-19 17:14:25.687,6877.3070273943695,-0.06714058371507338,1.93374784201354
494,2024-03-19 17:16:29.391,6877.647743262701,-0.04627156513207297,1.7982870576973895
495,2024-03-19 17:18:34.136,6877.823464120306,-0.026519277063897364,1.6615955657210373
496,2024-03-19 17:20:45.881,6877.814159023955,-0.006174418401884859,1.517194524207478
497,2024-03-19 17:22:57.127,6877.605145307515,0.014410908309644394,1.3733626084187756
498,2024-03-19 17:24:59.307,6877.2411042885315,0.03465812710790793,1.2395409365599566
499,2024-03-19 17:27:01.040,6876.7343867655645,0.056786928461354365,1.1063444105278952
500,2024-03-19 17:29:06.390,6876.090051606406,0.08291947198326592,0.9694250531529589
501,2024-03-19 17:31:18.755,6875.313125625819,0.11649640077745009,0.8252623435885921
502,2024-03-19 17:33:31.599,6874.478502368136,0.16063063536585345,0.6813130906822453
503,2024-03-19 17:35:36.053,6873.687996709327,0.21902584156600108,0.5476703551653833
504,2024-03-19 17:37:39.455,6872.933227712134,0.30906285152206797,0.4174805813727813
505,2024-03-19 17:39:43.735,6872.235972580576,0.47368572987073826,0.29190025538602016
506,2024-03-19 17:41:53.912,6871.604013383185,0.8740328056733417,0.17952198975330097
507,2024-03-19 17:44:01.651,6871.103800734839,-1.3826631736148696,0.14274486055315203
508,2024-03-19 17:46:03.693,6870.7478986579745,-0.7149559695215588,0.21494714409623156
509,2024-03-19 17:48:05.300,6870.513802571617,-0.43958010827944755,0.3287210770731744
510,2024-03-19 17:50:12.275,6870.391499840064,-0.30263596833005796,0.45949465767539804
511,2024-03-19 17:52:22.215,6870.380320645012,-0.2224253967388896,0.5977777175764191
512,2024-03-19 17:54:27.016,6870.456516291324,-0.1713529380861896,0.7324885947344313
513,2024-03-19 17:56:30.695,6870.590673238539,-0.1339946351240487,0.8669557097663233
514,2024-03-19 17:58:35.725,6870.7583819735055,-0.10405383090534398,1.003466448828144
515,2024-03-19 18:00:46.958,6870.93988359732,-0.07778294966156468,1.1471318711550307
516,2024-03-19 18:02:56.133,6871.097449436865,-0.055077417245450545,1.288781293202683
517,2024-03-19 18:05:02.105,6871.210502201598,-0.034679925368996306,1.4270497510652076
518,2024-03-19 18:07:07.093,6871.270088038628,-0.015240395351195311,1.5642982472027525
519,2024-03-19 18:09:13.700,6871.272073710179,0.004418660667293384,1.703326792719566
520,2024-03-19 18:11:21.728,6871.217967106028,0.02506157910312174,1.8438557248284013
521,2024-03-19 18:13:28.860,6871.120196744207,0.04724201885037711,1.9832707083602705
522,2024-03-19 18:15:34.580,6870.998632008455,0.07202222769673589,2.1209213497825328
523,2024-03-19 18:17:39.805,6870.875902018375,0.10127002479560955,2.257689344489265
524,2024-03-19 18:19:36.997,6870.782462333399,0.1352845943429609,2.3851935636700725
525,2024-03-19 18:21:46.053,6870.730266832162,0.1853317838108325,2.5246843966479
526,2024-03-19 18:23:53.520,6870.756992458688,0.25871548456213106,2.660709759224605
527,2024-03-19 18:26:03.247,6870.887251482663,0.3862027553019079,2.795235165994837
528,2024-03-19 18:28:11.660,6871.134867231626,0.6512588069391103,2.917489872408782
529,2024-03-19 18:30:15.393,6871.492680091759,1.285765205131932,2.996508776131167
530,2024-03-19 18:32:18.998,6871.966076339823,-0.9701002053809641,2.970841600086393
531,2024-03-19 18:34:24.987,6872.55816981572,-0.53679602796844,2.8664249652365634
532,2024-03-19 18:36:32.916,6873.252986330384,-0.35113270990787465,2.7384291676107235
533,2024-03-19 18:38:39.200,6874.002969424909,-0.25404652412287965,2.6055784864415577
534,2024-03-19 18:40:43.116,6874.766642465869,-0.19384096197299566,2.4726760086004993
535,2024-03-19 18:42:47.905,6875.525302539504,-0.15086818651426115,2.3375781651351506
536,2024-03-19 18:44:56.276,6876.253089724521,-0.11703090961471849,2.1978682146575474
537,2024-03-19 18:47:05.714,6876.8906246373535,-0.0892551886570987,2.0565484753713403
538,2024-03-19 18:49:11.360,6877.380467177693,-0.06602830551001786,1.9191069876790712
539,2024-03-19 18:51:15.852,6877.712166869322,-0.04521235743757684,1.7827716939191056
540,2024-03-19 18:53:23.392,6877.87356889265,-0.025119495069943883,1.643010426298515
541,2024-03-19 18:55:35.941,6877.839655880313,-0.004655885320009328,1.4977296378545344
542,2024-03-19 18:57:43.567,6877.614053276862,0.015456440514456387,1.357873321907844
543,2024-03-19 18:59:44.876,6877.2352751856315,0.03573045727179716,1.2250183749509895
544,2024-03-19 19:01:48.342,6876.7054902627715,0.05847952360943288,1.0899498102581744
545,2024-03-19 19:03:56.702,6876.030437599248,0.08583812455082647,0.9497859536346636
546,2024-03-19 19:06:09.171,6875.240451784339,0.12054901279987543,0.8055897399291975
547,2024-03-19 19:08:17.074,6874.429550329238,0.1646298991594231,0.6671099758264873
548,2024-03-19 19:10:20.920,6873.638856668131,0.22512712970218848,0.53429222530741
549,2024-03-19 19:12:23.109,6872.889634746198,0.31880615864106915,0.4057156299752118
550,2024-03-19 19:14:29.990,6872.178700751985,0.49971024628241517,0.27850186005286137
551,2024-03-19 19:16:39.860,6871.5520554323175,0.942393505642875,0.170506488907561
552,2024-03-19 19:18:44.900,6871.0655594679765,-1.3020577880406994,0.14565066532872303
553,2024-03-19 19:20:46.525,6870.712118449602,-0.6819479347524007,0.22390237092972093
554,2024-03-19 19:22:49.579,6870.475882459103,-0.42372912173646304,0.3407313411037057
555,2024-03-19 19:24:57.972,6870.3522048364275,-0.293684146108546,0.47359952262054084
556,2024-03-19 19:27:06.096,6870.33804813239,-0.2181442895473911,0.6102113569718528
557,2024-03-19 19:29:09.239,6870.406123186821,-0.16922334479020648,0.7432418099454141
558,2024-03-19 19:31:13.527,6870.5311260035305,-0.13247439494748733,0.8784321226556839
559,2024-03-19 19:33:20.467,6870.689824061816,-0.10262272047674084,1.0170707554857856
560,2024-03-19 19:35:21.959,6870.845909216736,-0.07852589301353421,1.1500920041782612
561,2024-03-19 19:37:30.379,6870.991011777196,-0.05599330897799988,1.2909203120032304
562,2024-03-19 19:39:35.332,6871.093429233143,-0.03577277691534256,1.4280764240152926
563,2024-03-19 19:41:40.966,6871.145298080372,-0.016234412576277547,1.5660392024759249
564,2024-03-19 19:43:48.853,6871.140844749643,0.0036321272316163773,1.7064766455551545
565,2024-03-19 19:45:56.909,6871.082546410248,0.0243085416722376,1.8470379619286779
566,2024-03-19 19:48:02.844,6870.984625643577,0.046321293577558466,1.9851429734987611
567,2024-03-19 19:50:07.857,6870.865936263042,0.07100201294106026,2.122021659851237
568,2024-03-19 19:52:13.742,6870.748114897895,0.10046903970765911,2.259509614457231
569,2024-03-19 19:54:11.812,6870.662444891931,0.13489207413609502,2.3879621444807753
570,2024-03-19 19:56:15.979,6870.622939894364,0.18302945973196813,2.5221751125406318
571,2024-03-19 19:58:24.043,6870.661335920904,0.25624185914553627,2.658878273424701
572,2024-03-19 20:00:30.542,6870.799556988678,0.3784255036296954,2.790218798776642
573,2024-03-19 20:02:39.587,6871.059385738192,0.6367411484266196,2.913739322537186
574,2024-03-19 20:04:47.673,6871.44419283229,1.2847728752982752,2.996513700952713
575,2024-03-19 20:06:52.343,6871.93931406153,-0.9655051464403764,2.970140319622476
576,2024-03-19 20:08:57.876,6872.547855671211,-0.5367035874697992,2.865811906698188
577,2024-03-19 20:11:04.671,6873.254608255569,-0.3528704999496322,2.738937186250016
578,2024-03-19 20:13:11.092,6874.0225623023125,-0.25549749715858877,2.6059564720991553
579,2024-03-19 20:15:15.659,6874.806254807649,-0.19496116475325903,2.472358154142699
580,2024-03-19 20:17:20.264,6875.578689141449,-0.1520723946257855,2.337459521872635
581,2024-03-19 20:19:27.497,6876.314687940172,-0.11850924071391196,2.1989925982261695
582,2024-03-19 20:21:37.329,6876.968968574795,-0.09061677397251704,2.0572495252598606
583,2024-03-19 20:23:45.310,6877.480374563759,-0.06696847772476543,1.9172559599432806
584,2024-03-19 20:25:50.646,6877.822687657839,-0.04603947829259205,1.7799980107147393
585,2024-03-19 20:27:56.204,6877.987554122185,-0.02627052105512423,1.6424127694020052
586,2024-03-19 20:30:04.907,6877.960910145748,-0.0064037692931845904,1.5013513276460133
587,2024-03-19 20:32:12.785,6877.739212650688,0.01372712887236837,1.3612211322542132
588,2024-03-19 20:34:18.636,6877.342952032476,0.034751245407046,1.2233961345747864
589,2024-03-19 20:36:24.458,6876.791655927823,0.057994957399806625,1.0857577191860956
590,2024-03-19 20:38:30.615,6876.112741977126,0.0849786416435584,0.9480100140408464
591,2024-03-19 20:40:36.663,6875.344036809305,0.11789273397684188,0.8107985558988495
592,2024-03-19 20:42:41.218,6874.534637887303,0.16013904892135425,0.6758978185108855
593,2024-03-19 20:44:44.869,6873.721736635835,0.218987516881052,0.5431796941834798
594,2024-03-19 20:46:49.574,6872.931192752838,0.31185739541109514,0.41175457109093266
595,2024-03-19 20:48:56.187,6872.194633747408,0.4862421291638209,0.28433428098278846
596,2024-03-19 20:51:02.414,6871.556030093554,0.8907357256575711,0.17686296435836138
597,2024-03-19 20:53:06.284,6871.042341331592,-1.3849199944233352,0.14275657214302176
598,2024-03-19 20:55:09.316,6870.65362091382,-0.7139865832823631,0.21580800385046492
599,2024-03-19 20:57:14.002,6870.385241399319,-0.43604894057106447,0.33283065110677806
600,2024-03-19 20:59:20.997,6870.235217087948,-0.3018983074914011,0.46384161815065084
601,2024-03-19 21:01:27.603,6870.194856022732,-0.2245096902422881,0.5986406095865441
602,2024-03-19 21:03:32.688,6870.24137861559,-0.17345042370520752,0.7336753155281668
603,2024-03-19 21:05:38.285,6870.349791517153,-0.13566934957666582,0.8702480860845533
604,2024-03-19 21:07:45.861,6870.49600689093,-0.10532358459104317,1.0095635024415939
605,2024-03-19 21:09:46.898,6870.643783802661,-0.08111825919778805,1.1420799365244223
606,2024-03-19 21:11:53.952,6870.785240669651,-0.058682748914927786,1.2814072374471386
607,2024-03-19 21:13:59.998,6870.893110114618,-0.03820695330226749,1.4197634264466297
608,2024-03-19 21:16:07.668,6870.956570597904,-0.018331047526593425,1.559968201824597
609,2024-03-19 21:18:15.931,6870.9684051234035,0.0015770538960155971,1.700828033061846
610,2024-03-19 21:20:22.227,6870.9316088886735,0.021910339451628624,1.8394694469144297
611,2024-03-19 21:22:26.746,6870.858132493455,0.043542854578039074,1.9760369099531074
612,2024-03-19 21:24:31.695,6870.76396654896,0.06797473619095215,2.1128688039409615
613,2024-03-19 21:26:38.537,6870.670160168922,0.0973027306224517,2.2514334135734244
614,2024-03-19 21:28:49.493,6870.603062377491,0.13544778320374268,2.3939108016997253
615,2024-03-19 21:30:55.671,6870.594310726297,0.18523384324334846,2.5302350741098976
616,2024-03-19 21:32:59.466,6870.662923916816,0.2572939225187873,2.6622885632908178
617,2024-03-19 21:35:02.737,6870.8265837093795,0.37713716508421175,2.7902202403744347
618,2024-03-19 21:37:06.936,6871.101883020826,0.621024845139541,2.909496076470411
619,2024-03-19 21:39:12.441,6871.500169800092,1.2294264021576977,2.994138567818086
620,2024-03-19 21:41:18.519,6872.020753989919,-0.9994099524860942,2.973912941444343
621,2024-03-19 21:43:24.357,6872.649991392243,-0.550071075670829,2.871250466046748
622,2024-03-19 21:45:29.273,6873.362915785078,-0.36188149844654316,2.746809438940862
623,2024-03-19 21:47:34.317,6874.136591735252,-0.26213561526196083,2.6155339715208337
624,2024-03-19 21:49:40.193,6874.941443759173,-0.1993050636264254,2.4806578918887943
625,2024-03-19 21:51:46.646,6875.737269069661,-0.1550547332215693,2.343818206972378
626,2024-03-19 21:53:53.239,6876.480504018905,-0.12128258934110117,2.206082086710186
627,2024-03-19 21:56:00.610,6877.134136273628,-0.09363227764970354,2.0670547626206357
628,2024-03-19 21:58:09.425,6877.66143169861,-0.06963124942787259,1.9261729144230508
629,2024-03-19 22:00:17.952,6878.021522740285,-0.04808128832461271,1.7854362369018266
630,2024-03-19 22:02:23.736,6878.190737110213,-0.028249733570950515,1.6476126644791402
631,2024-03-19 22:04:28.091,6878.168233495945,-0.009059013936645518,1.5113257270925118
632,2024-03-19 22:06:32.802,6877.955990186805,0.010505201113881788,1.3746685874910713
633,2024-03-19 22:08:42.072,6877.547525486286,0.03195728289696534,1.2330970970161796
634,2024-03-19 22:10:51.525,6876.9698456241285,0.05570699479299335,1.091482554789168
635,2024-03-19 22:12:57.226,6876.2786881942175,0.0823871378214896,0.9542237141606066
636,2024-03-19 22:15:00.771,6875.509933351974,0.11423056732504683,0.819711911888312
637,2024-03-19 22:17:05.214,6874.684801962918,0.15561094030697595,0.6848776677561458
638,2024-03-19 22:19:11.445,6873.836804531289,0.21440315426625028,0.5493010039957353
639,2024-03-19 22:21:17.113,6873.02127606907,0.3059759997411751,0.416716499273997
640,2024-03-19 22:23:21.093,6872.27938390961,0.4706793002122927,0.29147612212894014
641,2024-03-19 22:25:25.254,6871.626930379203,0.8437042472224542,0.1834308232567873
642,2024-03-19 22:27:31.018,6871.079174748781,-1.4446881170155765,0.14128366579944643
